Site_ID,Data_set_ID,UWI,NAD83_Lat,NAD83_Long,Date_samp,Grnd_elev,KB_elev,Top_rel_sea,Bot_rel_sea,Top_rel_dep,Bot_rel_dep,Culled,Cat_an_bal,Lithium,Form_name
474,ARC,C0/03-01-001-17W4-2,50.369668,-114.417298,20-Aug-80,1417.7,n/a,1413.1,1407,4.6,10.7,No,0.02609,0.08,n/a
475,ARC,A0/04-01-001-17W4-0,51.680257,-114.235094,16-Sep-80,1051.8,n/a,1039.6,1033.5,12.2,18.3,No,0.993736,0.117,Paskapoo Formation
4759,AGSWDB,00/06-35-010-18W4-0,49.862401,-112.346744,n/a,829.1,833,87.8,77.1,745.2,755.9,Yes,0.010347,2.8,n/a
476,ARC,C0/04-01-001-17W4-0,51.476455,-114.215744,19-Sep-80,1164.6,n/a,1109.8,1103.7,54.9,61,No,0.101605,0.072,Paskapoo Formation
478,ARC,D0/06-01-001-17W4-0,51.520196,-114.028219,23-Sep-80,1029,n/a,1000,993.9,29,35.1,No,0.203988,0.186,Paskapoo Formation
479,ARC,00/07-01-001-17W4-0,50.569901,-114.113504,21-Aug-80,1231.7,n/a,1177.8,1171.7,53.9,60,No,0.070756,0.032,n/a
480,ARC,B0/09-01-001-17W4-0,50.238882,-114.359854,27-Aug-80,1487.8,n/a,1469.5,1463.4,18.3,24.4,No,-0.041711,0.109,n/a
481,ARC,00/10-01-001-17W4-0,51.520196,-114.028219,23-Sep-80,1029,n/a,980.8,974.7,48.2,54.3,No,0.068706,0.052,Paskapoo Formation
482,ARC,A0/11-01-001-17W4-0,51.793134,-114.736938,04-Sep-80,1214.9,n/a,1210.4,1204.3,4.6,10.7,No,-0.049252,0.08,n/a
483,ARC,A0/11-01-001-17W4-2,51.942372,-114.447679,24-Sep-80,992.4,n/a,986.6,980.5,5.8,11.9,No,-0.019239,0.094,Paskapoo Formation
484,ARC,00/16-01-001-17W4-0,51.942262,-114.636539,23-Sep-80,1067.1,n/a,1047.3,1041.2,19.8,25.9,No,0.078434,0.124,Paskapoo Formation
485,ARC,02/16-01-001-17W4-0,51.953291,-114.335418,19-Sep-80,989.3,n/a,946.7,940.6,42.7,48.8,No,0.072041,0.045,Paskapoo Formation
486,ARC,00/01-02-001-17W4-0,51.851378,-114.046245,18-Sep-80,998.5,n/a,965.9,959.8,32.6,38.7,No,0.062521,0.114,Paskapoo Formation
487,ARC,02/01-02-001-17W4-0,51.891458,-114.117091,17-Sep-80,966.5,n/a,876.5,870.5,89.9,96,No,0.07381,0.055,Paskapoo Formation
488,ARC,A0/02-02-001-17W4-0,51.589214,-114.180487,18-Sep-80,1080.8,n/a,1070.1,1064,10.7,16.8,No,0.371007,0.156,n/a
489,ARC,00/16-02-001-17W4-0,51.894986,-115.014436,10-Sep-80,1198.2,n/a,1176.8,1170.7,21.3,27.4,No,0.158438,0.066,n/a
490,ARC,00/05-03-001-17W4-0,51.636698,-114.707386,09-Sep-80,1285.1,n/a,1234.8,1228.7,50.3,56.4,No,0.062651,0.08,n/a
491,ARC,00/10-03-001-17W4-0,51.647536,-114.713314,08-Sep-80,1285.1,n/a,1213.4,1207.3,71.6,77.7,No,0.0771,0.043,n/a
492,ARC,00/12-03-001-17W4-0,51.636731,-114.500784,08-Sep-80,1166.2,n/a,1157,1150.9,9.1,15.2,No,0.016382,0.102,n/a
493,ARC,F1/13-03-001-17W4-0,51.880429,-114.477133,04-Sep-80,1065.5,n/a,1044.2,1038.1,21.3,27.4,No,0.021585,0.121,Paskapoo Formation
49348,AGSWDB,00/08-04-038-20W4-0,52.235778,-112.794031,n/a,845.5,849.2,-789.4,-795.5,1638.6,1644.7,No,0.019127,45.5,Winterburn Group
494,ARC,00/02-04-001-17W4-0,51.549359,-114.40315,04-Sep-80,1135.7,n/a,1070.1,1064,65.5,71.6,No,0.083685,0.092,Paskapoo Formation
495,ARC,00/07-04-001-17W4-0,51.298268,-114.192315,03-Sep-80,1222.6,n/a,1199.7,1193.6,22.9,29,No,0.038862,0.093,Paskapoo Formation
49534,AGSWDB,00/12-27-038-20W4-0,52.297846,-112.787538,n/a,826,826,-754.7,-762.3,1580.7,1588.3,No,-0.006403,44,Winterburn Group
496,ARC,00/08-04-001-17W4-0,n/a,n/a,03-Sep-80,n/a,n/a,n/a,n/a,n/a,n/a,No,0.036029,0.089,Paskapoo Formation
49621,AGSWDB,00/06-02-038-22W4-0,52.235861,-113.041098,n/a,881.8,886.1,-559.3,-573.9,1445.4,1460,Yes,-0.058106,11.5,Mississippian system
498,ARC,00/09-04-001-17W4-0,51.072336,-114.568765,03-Sep-80,1257.6,n/a,1218.9,1212.8,38.7,44.8,No,0.234942,0.126,n/a
499,ARC,00/09-04-001-17W4-2,51.432919,-114.491016,04-Sep-80,1219.5,n/a,1144.8,1138.7,74.7,80.8,No,0.08478,0.094,Paskapoo Formation
499982,AERI,AA/11-25-095-16W4-0,53.60358,-114.56765,14-Nov-02,786.6,n/a,771.4,735.1,n/a,n/a,No,101,0.029,Scollard
500,ARC,00/13-04-001-17W4-0,51.432919,-114.491016,03-Sep-80,1219.5,n/a,1141.8,1135.7,77.7,83.8,No,0.097807,0.113,Paskapoo Formation
5000364,AGSWDB,02/D-088-L-094-J-09-0,58.739408,-122.466246,n/a,412.6,416.3,-1517.4,-1546,1933.7,1962.3,No,-0.009292,34,Slave Point Formation
5000771,AGSWDB,00/D-031-A-094-I-14-0,58.781348,-121.004693,n/a,482.4,486.1,-1364,-1372.3,1850.1,1858.4,No,0.031429,53.704,Presquile Formation
5000771,AGSWDB,00/D-031-A-094-I-14-0,58.781348,-121.004693,n/a,482.4,486.1,-1428,-1486,1914.1,1972.1,No,0.03207,26.375,Beaverhill Lake Formation
5001224,AGSWDB,00/B-076-G-094-J-10-0,58.643072,-122.697363,n/a,457.8,462.5,1462.5,1462.5,-1000,-1000,Yes,-0.017309,35,n/a
5004168,AGSWDB,00/C-061-C-094-P-07-0,59.30611,-120.764419,n/a,640,644.6,-1228.4,-1280.2,1873,1924.8,No,0.018772,42,Beaverhill Lake Formation
5004247,AGSWDB,00/C-100-I-094-H-03-0,57.24731,-121.124804,n/a,787.2,791.9,-447.1,-474.8,1239,1266.7,No,-0.023146,46,Doig Formation
50334,AGSWDB,00/10-08-038-03W5-0,52.256285,-114.390057,n/a,947.6,951.9,-1816.6,-1831.5,2768.5,2783.4,Yes,0.012546,58,Woodbend Group
50334,AGSWDB,00/10-08-038-03W5-0,52.256285,-114.390057,n/a,947.6,951.9,-1816.3,-1831.5,2768.2,2783.4,No,-0.025231,85,Winterburn Group
50430,AGSWDB,00/02-32-038-03W5-0,52.305994,-114.391462,n/a,944,947.9,-1711.2,-1711.8,2659.1,2659.7,Yes,0.00095,15.9,Winterburn Group
51062,AGSWDB,00/06-17-039-12W4-0,52.351265,-111.701778,n/a,666.3,669.6,409,399.9,260.6,269.7,Yes,0.011011,0.6,Belly River Group
51307,AGSWDB,00/06-22-039-20W4-0,52.365267,-112.805457,n/a,820.2,823.6,-523.6,-537.6,1347.2,1361.2,Yes,-0.038169,16,Mannville Group
51308,AGSWDB,00/11-22-039-20W4-0,52.370661,-112.804883,n/a,819.3,823.3,-326.4,-334,1149.7,1157.3,Yes,-0.017123,3,Viking Formation
51416,AGSWDB,00/02-22-039-21W4-0,52.363495,-112.938422,n/a,813.2,817.2,-900.7,-912.5,1717.9,1729.7,Yes,0.016712,130,Woodbend Group
-518629541,BRB,n/a,54.698726,-110.727578,03-Oct-02,635,n/a,633.1,629.5,n/a,n/a,No,n/a,0.021,n/a
523,ARC,00/10-17-001-17W4-0,53.088744,-114.638623,25-Sep-79,864.3,n/a,862.8,856.7,1.5,7.6,No,0.044576,0.01,Paskapoo Formation
5238,AGSWDB,00/10-30-011-12W4-0,49.942347,-111.628221,n/a,775.7,779.4,111.6,101.2,667.8,678.2,Yes,0.026932,0.5,Viking Formation
527,ARC,00/05-28-001-17W4-0,53.248671,-114.07211,27-Sep-79,747,n/a,676.8,670.8,70.1,76.2,No,0.040041,0.1,Paskapoo Formation
528,ARC,00/06-28-001-17W4-0,53.266909,-114.754488,18-Sep-79,795.7,n/a,757.6,751.5,38.1,44.2,No,0.029057,0.129,Paskapoo Formation
528,ARC,00/06-28-001-17W4-0,51.035911,-113.351016,28-Jul-77,936,n/a,887.2,881.1,48.8,54.9,No,0.007791,<0.1,Paskapoo Formation
529,ARC,00/08-28-001-17W4-0,51.09421,-112.816179,05-Aug-77,862.8,n/a,842.7,836.6,20.1,26.2,No,0.010279,0.305,n/a
529,ARC,00/08-28-001-17W4-0,53.252346,-115.053052,19-Sep-79,893.3,n/a,868.9,862.8,24.4,30.5,No,-0.014272,0.013,n/a
530,ARC,00/01-30-001-17W4-0,51.010492,-112.635881,05-Aug-77,919.2,n/a,833.3,827.2,86,92,Yes,0.050175,<0.1,n/a
530,ARC,00/01-30-001-17W4-0,53.295714,-114.193884,27-Sep-79,751.5,n/a,751.5,747.3,0,4.3,No,0.054284,0.112,Paskapoo Formation
531,ARC,00/05-31-001-17W4-0,51.108815,-112.420916,06-Aug-77,899.4,n/a,875,868.9,24.4,30.5,Yes,-0.019365,0.121,n/a
531,ARC,00/05-31-001-17W4-0,53.339425,-114.51634,20-Sep-79,686,n/a,636.9,630.8,49.1,55.2,No,0.099774,0.131,Paskapoo Formation
532,ARC,00/16-35-001-17W4-0,53.354253,-114.827654,20-Sep-79,769.8,n/a,722.6,716.5,47.2,53.3,No,0.052301,0.086,Paskapoo Formation
53261,AGSWDB,00/10-17-040-09W4-0,52.443419,-111.260773,n/a,736.7,740.4,-18.6,-30.7,759,771.1,Yes,-0.008994,12,Viking Formation
53276,AGSWDB,00/06-01-040-10W4-0,52.411759,-111.317563,n/a,734.3,738.2,459.9,443.2,278.3,295,Yes,-0.001142,0.7,Belly River Group
533,ARC,00/06-36-001-17W4-0,53.441482,-114.226196,20-Sep-79,747,n/a,619.2,613.1,127.7,133.8,Yes,0.072968,0.096,n/a
534,ARC,00/07-01-001-18W4-0,51.17061,-112.630184,05-Jul-77,929.9,n/a,899.4,893.3,30.5,36.6,No,0.99907,0.308,n/a
534,ARC,00/07-01-001-18W4-0,53.452408,-114.373463,18-Sep-79,725.6,n/a,646.4,640.3,79.2,85.3,No,0.037714,0.144,n/a
535,ARC,00/11-01-001-18W4-0,53.408523,-114.71735,19-Sep-79,777.4,n/a,759.2,753.1,18.3,24.4,No,0.064654,0.064,Paskapoo Formation
535,ARC,00/11-01-001-18W4-0,51.181442,-113.263804,28-Jul-77,868.9,n/a,853.7,847.6,15.2,21.3,No,0.000386,<0.1,Paskapoo Formation
53587,AGSWDB,00/06-26-040-15W4-0,52.468328,-112.057629,n/a,726,730,-289.9,-296.6,1019.9,1026.6,Yes,0.020742,25,Mannville Group
536,ARC,00/06-04-001-18W4-0,53.412532,-115.030087,25-Sep-79,868.9,n/a,817.1,811,51.8,57.9,No,0.062126,0.049,n/a
536,ARC,00/06-04-001-18W4-0,51.10879,-113.542866,27-Jul-77,952.7,n/a,803.4,797.3,149.4,155.4,Yes,0.004954,<0.1,n/a
53640,AGSWDB,00/11-15-040-17W4-0,52.443162,-112.371067,n/a,758,762,-422.1,-432.8,1184.1,1194.8,Yes,-0.052312,43,Wabamun Group
537,ARC,00/08-05-001-18W4-0,53.484821,-114.1033,17-Sep-79,733.2,n/a,597.6,591.5,135.6,141.7,Yes,0.064525,0.085,n/a
537,ARC,00/08-05-001-18W4-0,51.0978,-113.542875,27-Jul-77,952.7,n/a,830.8,824.7,121.9,128,Yes,0.002849,<0.1,n/a
538,ARC,00/10-05-001-18W4-0,53.499741,-114.981636,19-Sep-79,792.7,n/a,-24.2,-30.3,816.9,823,Yes,0.054955,0.01,n/a
538,ARC,00/10-05-001-18W4-0,51.156051,-113.955619,27-Jul-77,1097.6,n/a,1048.8,1042.7,48.8,54.9,No,-0.003135,<0.1,Paskapoo Formation
53804,AGSWDB,00/07-07-040-23W4-0,52.424707,-113.300526,n/a,879.3,883.3,-937.6,-939.4,1820.9,1822.7,No,0.025155,76,Winterburn Group
539,ARC,00/10-05-001-18W4-2,53.597141,-114.637611,18-Sep-79,783.5,n/a,698.2,692.1,85.3,91.4,Yes,0.053632,0.052,n/a
53949,AGSWDB,00/03-21-040-24W4-0,52.450926,-113.402321,n/a,896.4,900.4,-1018,-1018.9,1918.4,1919.3,No,-0.010327,76,Winterburn Group
53964,AGSWDB,00/13-21-040-24W4-0,52.461494,-113.408228,n/a,892.5,894.3,-1019.8,-1020.8,1914.1,1915.1,No,-0.01825,135,Winterburn Group
53976,AGSWDB,00/06-26-040-24W4-0,52.468323,-113.355557,n/a,866.2,870.2,-934.2,-944,1804.4,1814.2,No,0.022149,63,Winterburn Group
540,ARC,02/10-05-001-18W4-0,53.56841,-114.760316,20-Sep-79,754.6,n/a,754,747.9,0.6,6.7,No,0.027424,<0.1,Paskapoo Formation
540,ARC,02/10-05-001-18W4-0,51.432398,-113.940227,27-Jul-77,1029,n/a,963.4,957.3,65.5,71.6,No,0.017435,<0.1,Paskapoo Formation
541,ARC,00/11-05-001-18W4-0,53.684593,-114.564244,19-Sep-79,725.6,n/a,711.3,705.2,14.3,20.4,Yes,-0.030374,<0.1,n/a
541,ARC,00/11-05-001-18W4-0,51.083356,-113.821914,27-Jul-77,1047.3,n/a,1015.3,1009.2,32,38.1,No,0.000325,<0.1,Paskapoo Formation
-541636396,BRB,n/a,54.72784,-110.677184,16-Jul-02,639.7,n/a,491,487.9,n/a,n/a,No,n/a,0.061,n/a
542,ARC,00/06-06-001-18W4-0,53.713699,-115.183736,07-Sep-79,838.4,n/a,765.3,759.2,73.2,79.2,No,0.033337,0.067,Paskapoo Formation
542,ARC,00/06-06-001-18W4-0,51.385059,-113.494889,26-Jul-77,907,n/a,876.5,870.4,30.5,36.6,Yes,0.002764,<0.1,n/a
54241,AGSWDB,00/10-07-040-03W5-0,52.43014,-114.41861,n/a,950.4,954.3,-1228.7,-1231.1,2183,2185.4,Yes,0.002458,18.1,Mississippian system
543,ARC,00/06-08-001-18W4-0,51.37064,-112.603905,05-Aug-77,815.5,n/a,748.5,742.4,67.1,73.2,Yes,1,0.123,n/a
543,ARC,00/06-08-001-18W4-0,53.641112,-115.767834,17-Sep-79,838.4,n/a,826.2,820.1,12.2,18.3,No,0.029925,0.064,Paskapoo Formation
54302,AGSWDB,00/12-21-040-03W5-0,52.459294,-114.382106,n/a,708.5,712.8,-1442.7,-1446.4,2155.5,2159.2,No,0.005772,14,Mississippian system
544,ARC,00/05-14-001-18W4-0,51.365118,-112.196859,06-Aug-77,905.5,n/a,838.4,832.3,67.1,73.2,Yes,0.010965,<0.1,n/a
544,ARC,00/05-14-001-18W4-0,53.786038,-115.046403,07-Sep-79,754.6,n/a,654.6,648.5,100,106.1,No,0.065491,0.124,Wapiti Group
545,ARC,00/03-19-001-18W4-0,53.833804,-114.222046,05-Sep-79,731.7,n/a,731.7,725.6,0,6.1,No,-0.008693,0.034,n/a
545,ARC,00/03-19-001-18W4-0,51.501539,-112.141166,06-Aug-77,929.9,n/a,908.5,902.4,21.3,27.4,No,0.009918,<0.1,n/a
546,ARC,00/10-19-001-18W4-0,53.815275,-114.575352,05-Sep-79,719.5,n/a,665.6,659.5,53.9,60,No,0.00294,0.172,Wapiti Group
546,ARC,00/10-19-001-18W4-0,51.475975,-112.439952,08-Aug-77,868.9,n/a,815.6,809.5,53.3,59.4,No,0.007584,0.208,n/a
547,ARC,00/10-21-001-18W4-0,51.479538,-113.061236,04-Aug-77,743.3,n/a,718.9,712.8,24.4,30.5,No,-0.001578,0.355,n/a
547,ARC,00/10-21-001-18W4-0,53.877002,-114.841941,06-Sep-79,698.2,n/a,628.1,622,70.1,76.2,No,0.053978,0.224,Wapiti Group
548,ARC,00/04-24-001-18W4-0,51.490633,-113.354259,04-Aug-77,853.7,n/a,614.4,608.3,239.3,245.4,Yes,-0.008599,0.216,n/a
548,ARC,00/04-24-001-18W4-0,53.877496,-115.466392,06-Sep-79,785.1,n/a,761.9,755.8,23.2,29.3,No,0.005476,0.078,Paskapoo Formation
549,ARC,00/16-24-001-18W4-0,51.530481,-113.658888,26-Jul-77,955.8,n/a,925.3,919.2,30.5,36.6,No,0.009226,<0.1,Paskapoo Formation
550,ARC,00/06-32-001-18W4-0,51.545302,-113.963777,26-Jul-77,990.9,n/a,911.6,905.5,79.2,85.3,No,0.019014,<0.1,Paskapoo Formation
55002,AGSWDB,00/10-15-041-04W4-0,52.531896,-110.493339,n/a,694,697.4,-96.3,-105.4,793.7,802.8,Yes,0.025554,20,Mannville Group
551,ARC,00/14-33-001-18W4-0,53.746502,-114.351868,05-Sep-79,739.3,n/a,690.6,684.5,48.8,54.9,No,0.003552,0.201,Wapiti Group
551,ARC,00/14-33-001-18W4-0,51.781761,-113.474509,26-Jul-77,884.1,n/a,798.8,792.7,85.3,91.4,Yes,1,<0.1,n/a
552,ARC,00/06-01-001-19W4-0,51.705256,-113.143863,04-Aug-77,846,n/a,816.5,810.4,29.6,35.7,No,0.015576,<0.1,Paskapoo Formation
553,ARC,00/06-02-001-19W4-0,51.763494,-112.766019,09-Aug-77,823.2,n/a,795.7,789.6,27.4,33.5,No,0.019515,0.227,n/a
55340,AGSWDB,00/15-20-041-12W4-0,52.548534,-111.693245,n/a,697.4,701,-207.3,-211.6,908.3,912.6,No,0.01172,26,Mannville Group
554,ARC,00/04-05-001-19W4-0,51.72362,-112.31727,08-Aug-77,846,n/a,830.8,824.7,15.2,21.3,No,0.000115,0.269,n/a
555,ARC,00/01-06-001-19W4-0,51.709009,-112.205081,08-Aug-77,815.5,n/a,768.3,762.2,47.2,53.3,No,0.018209,0.168,n/a
556,ARC,00/02-06-001-19W4-0,51.879867,-112.016152,06-Aug-77,838.4,n/a,814,807.9,24.4,30.5,No,0.999999,0.388,n/a
557,ARC,00/06-06-001-19W4-0,51.956428,-112.370539,07-Aug-77,846,n/a,824.7,818.6,21.3,27.4,Yes,-0.007751,0.69,n/a
55753,AGSWDB,00/08-03-041-15W4-0,52.497076,-112.071577,n/a,718.4,722.4,-324.9,-331,1047.3,1053.4,No,0.003847,48,Mannville Group
558,ARC,00/07-06-001-19W4-0,51.938166,-112.819172,09-Aug-77,823.2,n/a,797.9,791.8,25.3,31.4,No,-0.006642,0.136,n/a
55845,AGSWDB,00/11-24-041-19W4-0,52.545539,-112.612051,n/a,780,783.6,-268,-287.8,1051.6,1071.4,Yes,-0.002135,4,Viking Formation
559,ARC,00/15-06-001-19W4-0,51.94181,-113.096553,04-Aug-77,838.4,n/a,795.7,789.6,42.7,48.8,No,0.026976,<0.1,n/a
560,ARC,00/06-13-001-19W4-0,51.963479,-113.397667,09-Aug-77,914.6,n/a,829.9,823.8,84.7,90.8,No,0.04707,<0.1,Paskapoo Formation
56070,AGSWDB,00/11-08-041-24W4-0,52.516206,-113.427067,n/a,851.6,855.6,-988.4,-997.6,1844,1853.2,No,-0.012032,72,Winterburn Group
56128,AGSWDB,00/10-03-041-25W4-0,52.501334,-113.516486,n/a,862,865.6,-534,-535,1399.6,1400.6,Yes,0.016861,2,Viking Formation
5629,AGSWDB,00/08-02-011-17W4-0,49.879819,-112.215439,n/a,795.8,799.5,125.9,94.2,673.6,705.3,Yes,0.052397,3,n/a
57170,AGSWDB,00/11-33-042-04W4-0,52.663282,-110.525275,n/a,674.5,677.9,45.7,34.8,632.2,643.1,No,-0.024204,17,Viking Formation
572172348,BRB,n/a,54.698765,-110.683443,14-Apr-03,640.5,n/a,544.2,525.6,n/a,n/a,No,n/a,0.031,n/a
572172348,BRB,n/a,54.698765,-110.683443,18-Apr-01,640.5,n/a,544.2,525.6,n/a,n/a,No,n/a,0.047,n/a
57756,AGSWDB,00/04-24-042-23W4-0,52.624635,-113.19183,n/a,858,863.2,-845.2,-848.6,1708.4,1711.8,No,0.015586,78.1,Winterburn Group
57948,AGSWDB,00/11-14-042-02W5-0,52.620122,-114.183919,n/a,900.7,904.6,-1479.5,-1482.3,2384.1,2386.9,No,-0.015311,140,Woodbend Group
58634,AGSWDB,00/12-27-043-01W4-0,52.735969,-110.075584,n/a,623.6,627,15.3,2.2,611.7,624.8,Yes,-0.005253,16.2,Mannville Group
58933,AGSWDB,00/10-17-043-11W4-0,52.707862,-111.558199,n/a,709.6,712.6,-101.2,-120.1,813.8,832.7,Yes,0.049033,11,Mannville Group
59026,AGSWDB,00/07-29-043-13W4-0,52.731444,-111.849064,n/a,686.7,690.1,-242.6,-248.7,932.7,938.8,Yes,0.072881,21,Mannville Group
59454,AGSWDB,00/11-01-043-02W5-0,52.677915,-114.1618,n/a,940.6,945.2,-1389,-1481.3,2334.2,2426.5,No,-0.008003,54,Woodbend Group
597,ARC,00/12-17-001-21W4-0,51.417799,-110.072548,02-Aug-78,739.3,n/a,672.3,666.2,67.1,73.2,Yes,0.027637,0.295,Bearpaw Formation
598,ARC,00/12-18-001-21W4-0,51.723453,-110.025692,02-Aug-78,728.7,n/a,601.9,595.8,126.8,132.9,Yes,0.031404,0.228,Belly River Group
599,ARC,00/13-18-001-21W4-0,51.930781,-110.055275,02-Aug-78,731.7,n/a,707.3,701.2,24.4,30.5,Yes,-0.029923,<0.1,Bearpaw Formation
600,ARC,00/15-18-001-21W4-0,51.916248,-110.397823,02-Aug-78,686,n/a,623.8,617.7,62.2,68.3,Yes,0.013667,0.21,Belly River Group
601,ARC,00/05-19-001-21W4-0,51.403375,-110.371431,02-Aug-78,769.8,n/a,763.7,757.6,6.1,12.2,No,0.020119,0.513,Belly River Group
602,ARC,00/10-19-001-21W4-0,51.530637,-110.353802,02-Aug-78,713.4,n/a,664.6,658.6,48.8,54.9,No,-0.02269,0.033,Belly River Group
602383286,BRB,n/a,54.72784,-110.677184,16-Jul-02,639.3,n/a,490.5,487.5,n/a,n/a,No,n/a,0.06,n/a
603,ARC,00/12-19-001-21W4-0,51.443345,-110.752216,02-Aug-78,772.9,n/a,740.3,734.2,32.6,38.7,No,0.012958,0.19,Belly River Group
604,ARC,00/13-19-001-21W4-0,51.708928,-110.598651,02-Aug-78,800.3,n/a,799.1,793,1.2,7.3,No,-0.063009,<0.1,n/a
605,ARC,00/11-24-001-21W4-0,51.708873,-110.380167,03-Aug-78,708.8,n/a,593,586.9,115.8,121.9,Yes,0.024501,0.164,Belly River Group
60508,AGSWDB,00/11-16-044-18W4-0,52.795541,-112.561072,n/a,721.8,725.1,-205.2,-211.2,930.3,936.3,Yes,-0.032151,6.3,Viking Formation
60553,AGSWDB,00/06-34-044-19W4-0,52.833357,-112.682001,n/a,723.9,726.9,-227.1,-233.2,954,960.1,Yes,0.003524,12,Viking Formation
606,ARC,00/04-30-001-21W4-0,51.952624,-110.663507,03-Aug-78,699.7,n/a,689.9,683.8,9.8,15.8,Yes,-0.041594,0.285,Belly River Group
60613,AGSWDB,00/16-10-044-22W4-0,52.783324,-113.103178,n/a,819.6,823,-777.8,-787,1600.8,1610,Yes,-0.009664,60,Woodbend Group
60648,AGSWDB,02/13-14-044-22W4-0,52.797435,-113.096077,n/a,825.1,828.8,-610.5,-611.1,1439.3,1439.9,No,-0.031028,42,Mannville Group
607,ARC,02/04-30-001-21W4-0,51.92367,-110.929454,03-Aug-78,782,n/a,747,740.9,35.1,41.1,No,0.013626,0.566,Belly River Group
60740,AGSWDB,00/06-16-044-24W4-0,52.789447,-113.431021,n/a,796.4,800.4,85.9,78,714.5,722.4,Yes,0.027224,0.8,Belly River Group
608,ARC,00/02-33-001-21W4-0,51.737975,-110.976629,03-Aug-78,762.2,n/a,570.8,564.7,191.4,197.5,No,-0.010073,0.191,Belly River Group
609,ARC,02/02-33-001-21W4-0,51.905409,-111.472875,03-Aug-78,783.5,n/a,765.9,759.8,17.7,23.8,Yes,0.027141,0.461,Bearpaw Formation
60909,AGSWDB,00/07-31-044-04W5-0,52.833926,-114.565258,n/a,1006.4,1010.7,-1534.4,-1621.2,2545.1,2631.9,Yes,-0.013169,68,Winterburn Group
610,ARC,00/06-13-001-22W4-0,51.767083,-111.449198,03-Aug-78,772.9,n/a,751.5,745.4,21.3,27.4,Yes,0.02695,0.286,Bearpaw Formation
611,ARC,00/09-13-001-22W4-0,51.927258,-111.821282,03-Aug-78,839.9,n/a,809.5,803.4,30.5,36.6,No,0.013773,0.332,n/a
612,AGSWDB,00/08-24-001-22W4-0,49.048333,-112.813442,n/a,1307,1310.3,-256.4,-270.4,1566.7,1580.7,Yes,0.077546,7.8,n/a
612,ARC,00/08-24-001-22W4-0,51.7926,-111.803571,03-Aug-78,838.4,n/a,803.4,797.3,35.1,41.1,Yes,-0.017039,0.572,n/a
61239,AGSWDB,00/06-24-045-05W4-0,52.890981,-110.602025,n/a,655,657.5,54,49.1,603.5,608.4,Yes,-0.041681,13,Mannville Group
614,ARC,00/16-24-001-22W4-0,51.112411,-111.612692,04-Aug-78,731.7,n/a,719.5,713.4,12.2,18.3,No,0.029085,0.271,Belly River Group
615,ARC,00/01-25-001-22W4-0,51.010443,-111.729026,04-Aug-78,707.3,n/a,707.3,701.2,0,6.1,Yes,0.108321,<0.1,Bearpaw Formation
617,ARC,00/07-25-001-22W4-0,51.388735,-111.22689,04-Aug-78,800.3,n/a,721.1,715,79.2,85.3,Yes,-0.004251,0.604,n/a
618,ARC,00/11-25-001-22W4-0,51.472448,-111.004234,04-Aug-78,789.6,n/a,756.1,750,33.5,39.6,No,-0.02755,1.089,Belly River Group
619,ARC,00/14-25-001-22W4-0,51.483408,-111.308967,04-Aug-78,779,n/a,730.2,724.1,48.8,54.9,No,0.00033,0.125,Belly River Group
62328,AGSWDB,00/10-28-045-12W4-0,52.911335,-111.68088,n/a,723.6,726.6,-112.5,-143.9,839.1,870.5,Yes,-0.036169,24,Mannville Group
62661,AGSWDB,00/12-17-045-21W4-0,52.881623,-113.024461,n/a,755.3,759.6,-613.5,-623,1373.1,1382.6,No,-0.007713,64,Winterburn Group
62661,AGSWDB,00/12-17-045-21W4-0,52.881623,-113.024461,n/a,755.3,759.6,-701.9,-712.6,1461.5,1472.2,Yes,0.019126,50.4,Woodbend Group
62920,AGSWDB,00/07-08-045-04W5-0,52.862944,-114.541468,n/a,998.2,1002.8,-1504.2,-1519.4,2507,2522.2,No,-0.008095,85,Winterburn Group
62971,AGSWDB,00/10-36-045-05W5-0,52.926574,-114.588935,n/a,924.2,927.8,-1490.8,-1547.2,2418.6,2475,Yes,-0.028836,90,Winterburn Group
63088,AGSWDB,00/06-36-045-07W5-0,52.921219,-114.888317,n/a,968.7,972.6,-338,-355.7,1310.6,1328.3,Yes,-0.003076,1.5,n/a
63088,AGSWDB,00/06-36-045-07W5-0,52.921219,-114.888317,n/a,968.7,972.6,-336.5,-345.4,1309.1,1318,Yes,0.064915,2.6,n/a
63096,AGSWDB,00/06-11-045-08W5-0,52.863587,-115.057944,n/a,936.3,940,-430.1,-448.7,1370.1,1388.7,Yes,0.076382,0.8,n/a
63568,AGSWDB,00/11-08-046-08W4-0,52.955912,-111.134283,n/a,691.6,695.6,-31.7,-38.4,727.3,734,Yes,0.004138,25,Mannville Group
64046,AGSWDB,00/10-19-046-20W4-0,52.984996,-112.888938,n/a,748.6,755.3,-249.3,-253.6,1004.6,1008.9,Yes,-0.02313,8.3,Viking Formation
64439,AGSWDB,00/13-35-046-03W5-0,53.015319,-114.336536,n/a,844.6,848.9,-106.6,-128,955.5,976.9,No,0.038963,1.3,Belly River Group
64490,AGSWDB,00/11-34-046-04W5-0,53.014016,-114.500588,n/a,840,844,-130.8,-136.8,974.8,980.8,Yes,0.030922,1.1,Belly River Group
646428128,BRB,n/a,54.698771,-110.677133,14-Apr-03,640.9,n/a,523.5,522.3,n/a,n/a,No,n/a,0.054,n/a
