UWI	Licence_no	SH_lat_NAD83	SH_long_NAD83	BH_lat_NAD83	BH_long_NAD83	KB_El_masl28	Total_depth_m	Smpl_date	Smpl_obs_no	Top_MD_m	Base_MD_m	Smpl_point	Date_analyz	H2S_conc	Publisher
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	10/13/1990	1	1683	1690	Drill Stem Test	1990-10-13	0	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	10/13/1990	2	1683	1690	Drill Stem Test	1990-10-13	0	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	10/14/1990	1	1534	1541	Drill Stem Test	1990-10-14	0	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	1/11/1991	1	1906	1909	Gas/Liquid Other		0.006	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	2/4/1991	1	1906	1909	Gas/Liquid Other		0.01	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	5/3/2000	1	1906	1909	First Stage Separator		0.011	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	7/12/2008	1	1906	1909	Other	2008-07-28	0.008	Alberta Geological Survey
100143407711W600	145348	55.720717	-119.616495	55.719793	-119.616540	780.8	1984	7/14/2009	1	1906	1909	Other	2009-07-16	0.0143	Alberta Geological Survey
100103306314W500	145384	54.497408	-116.050141	54.497408	-116.050141	1029	1968	10/3/1990	1	1846	1853	Drill Stem Test	1990-10-03	0	Alberta Geological Survey
100161606319W500	148417	54.457130	-116.797079	54.457021	-116.800727	789.6	3125	8/4/1991	1	3044	3048	Other	1991-08-04	0	Alberta Geological Survey
100161606319W500	148417	54.457130	-116.797079	54.457021	-116.800727	789.6	3125	8/22/2009	1	1837.5	1843.5	Wellhead	2009-09-03	0	Alberta Geological Survey
100063206719W500	147447	54.840975	-116.865018	54.840975	-116.865018	753.1	1690	2/15/1991	1	1610	1621	Other	1991-02-15	0	Alberta Geological Survey
100062407612W600	147603	55.598900	-119.720706	55.598900	-119.720706	811.3	2504	1/11/1992	1	2446	2454	Gas/Liquid Other		0.0006	Alberta Geological Survey
100062407612W600	147603	55.598900	-119.720706	55.598900	-119.720706	811.3	2504	12/15/2001	1	2446	2454	Reservoir Fluid Other		0.0008	Alberta Geological Survey
100023208110W600	150042	56.059690	-119.527121	56.059690	-119.527121	681.9	1530	10/5/1991	1	1437	1446	Drill Stem Test	1991-10-05	0	Alberta Geological Survey
100161606319W500	148417	54.457130	-116.797079	54.457021	-116.800727	789.6	3125	7/13/2013	1	1837.5	1843.5	Meter Run	2013-07-23	0	Alberta Geological Survey
100161606319W500	148417	54.457130	-116.797079	54.457021	-116.800727	789.6	3125	8/23/2015	1	1837.5	1843.5	Meter Run	2015-08-31	0	Alberta Geological Survey
100161606319W500	148417	54.457130	-116.797079	54.457021	-116.800727	789.6	3125	9/5/2017	1	1837.5	1843.5	Meter Run	2017-09-12	0	Alberta Geological Survey
102110806721W500	148759	54.785724	-117.168633	54.785724	-117.168633	702.7	1745	11/30/1991	1	1687.5	1697.5	Drill Stem Test	1991-11-30	0	Alberta Geological Survey
102110806721W500	148759	54.785724	-117.168633	54.785724	-117.168633	702.7	1745	12/1/1991	1	1704.2	1714.2	Drill Stem Test	1991-12-01	0	Alberta Geological Survey
100032107810W600	152383	55.769907	-119.490785	55.769907	-119.490785	769.5	1870	6/6/1992	1	1703	1726	Drill Stem Test	1992-06-06	0	Alberta Geological Survey
100032107810W600	152383	55.769907	-119.490785	55.769907	-119.490785	769.5	1870	7/2/1992	1	1833.5	1838.5	Meter Run	1992-07-02	0	Alberta Geological Survey
100032107810W600	152383	55.769907	-119.490785	55.769907	-119.490785	769.5	1870	8/16/2007	1	1833.5	1838.5	Meter Run	2007-10-02	0	Alberta Geological Survey
100032107810W600	152383	55.769907	-119.490785	55.769907	-119.490785	769.5	1870	10/4/2009	1	1833.5	1838.5	Meter Run	2009-10-09	0	Alberta Geological Survey
100032107810W600	152383	55.769907	-119.490785	55.769907	-119.490785	769.5	1870	1/12/2010	1	1833.5	1838.5	Meter Run	2010-01-19	0	Alberta Geological Survey
100031606319W500	147726	54.446646	-116.815448	54.446646	-116.815448	779.5	1989	2/19/1991	6	1816	1837	Other	1991-02-19	0	Alberta Geological Survey
102020806516W500	148096	54.606486	-116.377254	54.606486	-116.377254	908.3	1825	3/13/1991	1	1693	1698	Other	1991-03-13	0	Alberta Geological Survey
103141707508W600	151470	55.501882	-119.206281	55.501882	-119.206281	828.7	2201	2/9/1992	1	2160	2172	Drill Stem Test	1992-02-09	0	Alberta Geological Survey
100152406515W500	151622	54.643763	-116.127007	54.643763	-116.127007	1022.8	1850	2/28/1992	1	1755	1760	Drill Stem Test	1992-02-28	0	Alberta Geological Survey
100152406515W500	151622	54.643763	-116.127007	54.643763	-116.127007	1022.8	1850	2/28/1992	2	1755	1760	Other	1992-02-28	0	Alberta Geological Survey
100023208110W600	150042	56.059690	-119.527121	56.059690	-119.527121	681.9	1530	10/6/1991	1	1152	1160	Drill Stem Test	1991-10-06	0	Alberta Geological Survey
100073107611W600	150316	55.625359	-119.693022	55.625359	-119.693022	903.6	2532	2/6/1992	1	2471.5	2481	Gas/Liquid Other		0.0014	Alberta Geological Survey
100112907611W600	150317	55.617675	-119.673042	55.617675	-119.673042	871.2	2484	1/3/1992	1	1142	1162	Drill Stem Test	1992-01-03	0	Alberta Geological Survey
100112406804W600	151680	54.902693	-118.476701	54.902693	-118.476701	722.9	2245	7/4/2016	1	2167.7	2177	Meter Run	2016-07-11	0	Alberta Geological Survey
100112406804W600	151680	54.902693	-118.476701	54.902693	-118.476701	722.9	2245	5/1/2018	1	2167.7	2177	Meter Run	2018-05-08	0	Alberta Geological Survey
100112907611W600	150317	55.617675	-119.673042	55.617675	-119.673042	871.2	2484	5/14/2015	1	2193	2197	Other	2015-05-28	0.01	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	11/11/1991	1	2110	2145	Drill Stem Test	1991-11-11	0	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	7/1/1992	1	2131	2139	Wellhead		0.075	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	6/19/2001	1	2131	2139	Reservoir Fluid Other		0.0862	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	5/9/2006	1	2131	2139	Other	2006-05-16	0.0793	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	5/7/2009	1	2131	2139	Meter Run	2009-05-07	0.0789	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	9/13/2010	1	2131	2139	Meter Run	2010-09-13	0.0764	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	8/18/2011	1	2131	2139	Meter Run	2011-08-26	0.088	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	9/21/2012	1	2131	2139	Meter Run	2012-10-03	0.0858	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	10/23/2013	1	2131	2139	Meter Run	2013-10-30	0.089	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	10/22/2014	1	2131	2139	Meter Run	2014-11-06	0.086	Alberta Geological Survey
100082807407W600	150378	55.436775	-119.005731	55.436775	-119.005731	800.4	2170	9/25/2015	1	2131	2139	Meter Run	2015-10-02	0.0861	Alberta Geological Survey
100120706219W500	155715	54.350366	-116.849658	54.350366	-116.849658	882.7	2160	10/1/2014	1	2097.5	2126	Meter Run	2014-10-08	0.0264	Alberta Geological Survey
100151908910W600	155805	56.739241	-119.584107	56.739241	-119.584107	1085.6	1479	2/13/1993	1	1430	1444	Drill Stem Test	1993-02-13	0	Alberta Geological Survey
100151908910W600	155805	56.739241	-119.584107	56.739241	-119.584107	1085.6	1479	2/15/1993	1	1390	1415	Drill Stem Test	1993-02-15	0	Alberta Geological Survey
100151908910W600	155805	56.739241	-119.584107	56.739241	-119.584107	1085.6	1479	2/17/1993	1	1339	1351	Drill Stem Test	1993-02-17	0	Alberta Geological Survey
100161707810W600	155841	55.763797	-119.505508	55.763797	-119.505508	785.1	1905	3/18/1993	1	1627	1629	Reservoir Fluid Other		0.0005	Alberta Geological Survey
100161707810W600	155841	55.763797	-119.505508	55.763797	-119.505508	785.1	1905	11/11/2009	1	1464	1470	First Stage Separator	2009-11-26	0	Alberta Geological Survey
100161707810W600	155841	55.763797	-119.505508	55.763797	-119.505508	785.1	1905	9/16/2011	1	1464	1470	First Stage Separator	2011-09-30	0	Alberta Geological Survey
100161707810W600	155841	55.763797	-119.505508	55.763797	-119.505508	785.1	1905	8/25/2015	1	1464	1470	Meter Run	2015-08-31	0	Alberta Geological Survey
100101806219W500	152692	54.364837	-116.835764	54.364837	-116.835764	880	2127	8/2/1992	2	2076.5	2095	Other	1992-08-02	0.022	Alberta Geological Survey
100101806219W500	152692	54.364837	-116.835764	54.364837	-116.835764	880	2127	8/18/2009	1	2076.5	2095	Wellhead	2009-08-24	0	Alberta Geological Survey
100080306220W500	155055	54.332693	-116.906907	54.332693	-116.906907	883.7	2185	8/18/2009	1	2149	2159	Other	2009-08-24	0.0045	Alberta Geological Survey
100080306220W500	155055	54.332693	-116.906907	54.332693	-116.906907	883.7	2185	10/3/2011	1	2149	2159	Other	2011-10-12	0.0029	Alberta Geological Survey
100061407811W600	155206	55.758865	-119.597317	55.759369	-119.596878	824.2	2316	9/18/2010	1	1920	1926	Meter Run	2010-09-18	0	Alberta Geological Survey
100061407811W600	155206	55.758865	-119.597317	55.759369	-119.596878	824.2	2316	9/6/2011	1	2191	2217.5	Other	2011-09-16	0	Alberta Geological Survey
100063007710W600	144268	55.699994	-119.541359	55.699994	-119.541359	793.4	1975	11/20/2010	1	1872	1876	Meter Run	2010-12-01	0.0139	Alberta Geological Survey
100063007710W600	144268	55.699994	-119.541359	55.699994	-119.541359	793.4	1975	10/20/2015	1	1872	1876	Meter Run	2015-10-28	0.004	Alberta Geological Survey
100032508111W600	144373	56.042346	-119.580408	56.046392	-119.585727	669.9	2329	11/21/1990	2	1512	1515	Other	1990-11-21	0.0102	Alberta Geological Survey
100161707603W600	149753	55.589171	-118.419442	55.589171	-118.419442	675.4	1440	8/25/1991	1	1382	1387	Drill Stem Test	1991-08-25	0	Alberta Geological Survey
100161707603W600	149753	55.589171	-118.419442	55.589171	-118.419442	675.4	1440	8/28/1991	1	1187	1203	Drill Stem Test	1991-08-28	0	Alberta Geological Survey
100052807611W600	146382	55.614079	-119.648978	55.614079	-119.648978	923.3	2530	10/19/2001	1	2466	2472	Meter Run	2001-10-29	0.0039	Alberta Geological Survey
100102406316W500	146502	54.467355	-116.278218	54.467355	-116.278218	1033.8	1982	12/11/1990	1	1952	1964	Drill Stem Test	1990-12-11	0	Alberta Geological Survey
100143608512W600	150617	56.420424	-119.754827	56.420424	-119.754827	716	1338	11/22/1991	1	1295	1310	Drill Stem Test	1991-11-22	0	Alberta Geological Survey
100142408111W600	156063	56.051646	-119.584689	56.041246	-119.581586	665	2564	9/30/2003	1	1588	2564	Reservoir Fluid Other		0.0001	Alberta Geological Survey
100142408111W600	156063	56.051646	-119.584689	56.041246	-119.581586	665	2564	8/19/2014	1	1588	2564	First Stage Separator	2014-08-29	0.009	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	7/27/1999	1	2192	2205	Gas/Liquid Other		0.0136	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	6/22/2001	1	2192	2205	Reservoir Fluid Other		0.0191	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	5/8/2006	1	2192	2205	Other	2006-05-17	0.0196	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	6/1/2009	1	2192	2205	Meter Run	2009-06-01	0.0114	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	5/31/2010	1	2192	2205	Meter Run	2010-05-31	0.0074	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	6/22/2011	1	2192	2205	Other	2011-06-30	0.0116	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	6/11/2012	1	2192	2205	Other	2012-06-21	0.0101	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	7/23/2013	1	2192	2205	Other	2013-08-01	0.0138	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	7/7/2014	1	2192	2205	Other	2014-07-18	0.0109	Alberta Geological Survey
100141506220W500	157174	54.369798	-116.917752	54.367629	-116.913884	877.8	2419	8/18/2009	1	2178	2419	Other	2009-08-24	0.0111	Alberta Geological Survey
100141506220W500	157174	54.369798	-116.917752	54.367629	-116.913884	877.8	2419	9/21/2009	1	2178	2419	Other	2009-09-28	0.0157	Alberta Geological Survey
100141506220W500	157174	54.369798	-116.917752	54.367629	-116.913884	877.8	2419	10/3/2011	1	2178	2419	Other	2011-10-12	0.0151	Alberta Geological Survey
100141506220W500	157174	54.369798	-116.917752	54.367629	-116.913884	877.8	2419	10/1/2014	1	2178	2419	Meter Run	2014-10-08	0.0158	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/27/1993	1	1550	1554	Drill Stem Test	1993-03-27	0	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/27/1993	2	1550	1554	Other	1993-03-27	0	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/28/1993	1	1532	1536	Other	1993-03-28	0	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/28/1993	2	1532	1536	Drill Stem Test	1993-03-28	0	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/29/1993	1	1540	1544	Other	1993-03-29	0	Alberta Geological Survey
100061607504W600	157186	55.497351	-118.557270	55.497351	-118.557270	721	1585	3/29/1993	2	1540	1544	Drill Stem Test	1993-03-29	0	Alberta Geological Survey
100052907306W600	156820	55.350816	-118.890598	55.350978	-118.891804	707.8	2140	4/25/1993	1	2072	2094	Gas/Liquid Other		0.108	Alberta Geological Survey
100022907504W600	157187	55.522864	-118.578970	55.522864	-118.578970	749	1615	4/8/1993	1	1343	1352	Drill Stem Test	1993-04-08	0	Alberta Geological Survey
100022907504W600	157187	55.522864	-118.578970	55.522864	-118.578970	749	1615	4/8/1993	2	1343	1352	Other	1993-04-08	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	6/18/2005	1	2149	2159	Other	2005-06-28	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	3/13/2006	1	2129	2132	Other	2006-03-28	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	3/25/2006	1	1899	1901	Meter Run	2006-04-06	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	3/26/2006	1	1899	2159	Meter Run	2006-04-06	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	9/9/2006	1	2149	2159	First Stage Separator	2006-10-05	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	9/9/2006	2	2149	2159	First Stage Separator	2006-10-05	0	Alberta Geological Survey
100060807103W600	154492	55.132916	-118.424156	55.132916	-118.424156	625.7	1830	9/3/1993	1	1611	1616	Meter Run	1993-09-03	0	Alberta Geological Survey
100060108612W600	158631	56.427971	-119.759971	56.427971	-119.759971	730	1350	7/10/1993	2	1312	1314	Other	1993-07-10	0.0074	Alberta Geological Survey
100060108612W600	158631	56.427971	-119.759971	56.427971	-119.759971	730	1350	9/17/2009	1	1312	1314	Meter Run	2009-09-24	0.0047	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	5/15/2008	1	2149	2159	First Stage Separator	2008-05-28	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	7/5/2011	1	2149	2159	Meter Run	2011-07-16	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	7/16/2017	1	2149	2159	Meter Run	2017-08-02	0	Alberta Geological Survey
100040806119W500	157233	54.255984	-116.825785	54.255964	-116.825831	966.7	2351	7/16/2017	2	2149	2159	Meter Run	2017-08-02	0	Alberta Geological Survey
100131507504W600	157244	55.502285	-118.540567	55.502285	-118.540567	708.8	1562	3/28/1993	1	1514	1518	Other	1993-03-28	0	Alberta Geological Survey
100131507504W600	157244	55.502285	-118.540567	55.502285	-118.540567	708.8	1562	3/28/1993	2	1518	1522	Drill Stem Test	1993-03-28	0	Alberta Geological Survey
100131507504W600	157244	55.502285	-118.540567	55.502285	-118.540567	708.8	1562	3/29/1993	1	1522	1526	Drill Stem Test	1993-03-29	0	Alberta Geological Survey
100131507504W600	157244	55.502285	-118.540567	55.502285	-118.540567	708.8	1562	3/29/1993	2	1522	1526	Other	1993-03-29	0	Alberta Geological Survey
100061407811W600	155206	55.758865	-119.597317	55.759369	-119.596878	824.2	2316	4/5/2013	1	2191	2217.5	Meter Run	2013-04-15	0	Alberta Geological Survey
100082008709W600	159391	56.557925	-119.385771	56.557925	-119.385771	711.1	1188.9	7/3/1993	1	1110	1117	Other	1993-07-03	0	Alberta Geological Survey
100082008709W600	159391	56.557925	-119.385771	56.557925	-119.385771	711.1	1188.9	7/3/1993	2	1110	1117	Drill Stem Test	1993-07-03	0	Alberta Geological Survey
100082008709W600	159391	56.557925	-119.385771	56.557925	-119.385771	711.1	1188.9	7/3/1993	3	1100	1106	Drill Stem Test	1993-07-03	0	Alberta Geological Survey
100082008709W600	159391	56.557925	-119.385771	56.557925	-119.385771	711.1	1188.9	7/3/1993	4	1100	1106	Other	1993-07-03	0	Alberta Geological Survey
100082008709W600	159391	56.557925	-119.385771	56.557925	-119.385771	711.1	1188.9	4/1/2010	1	1102	1115	Meter Run	2010-04-14	0	Alberta Geological Survey
102061807508W600	156071	55.497288	-119.232244	55.497644	-119.234188	814.9	2245	6/25/2015	1	2192	2205	Other	2015-07-07	0.0131	Alberta Geological Survey
100143007408W600	156286	55.443701	-119.223602	55.443701	-119.223602	767.9	2260	5/17/1993	1	2013	2028	Meter Run	1993-05-17	0	Alberta Geological Survey
100143007408W600	156286	55.443701	-119.223602	55.443701	-119.223602	767.9	2260	5/17/1993	2	2013	2028	Other	1993-05-17	0	Alberta Geological Survey
100143007408W600	156286	55.443701	-119.223602	55.443701	-119.223602	767.9	2260	7/5/2001	1	2013	2028	First Stage Separator	2001-07-17	0.0004	Alberta Geological Survey
100143007408W600	156286	55.443701	-119.223602	55.443701	-119.223602	767.9	2260	3/7/2009	1	2013	2028	Meter Run	2009-03-07	0.0001	Alberta Geological Survey
